 8.0 8.5 9.0 9.5 10.0 10.5 11.0 11.5 12.0 12.5 13.0 13.5 14.0 14.5 15.0 15.5 16.0 16.5 17.0 17.5 18.0 18.5 19.0 19.5
 8.5 9.0 9.5 10.0 10.5 11.0 11.5 12.0 12.5 13.0 13.5 14.0 14.5 15.0 15.5 16.0 16.5 17.0 17.5 18.0 18.5 19.0 19.5 20.0
                        
20 15 12 17 16 14 16 15 6 14 5 4 6 5 7 7 15 9 7 14 15 12 14 3 2
21 10 9 16 17 16 14 12 11 5 2 3 3 6 10 10 13 7 16 12 6 8 10 6 3
22 7 11 18 21 16 9 11 9 1 2 6 4 5 15 9 7 14 13 8 10 13 11 5 5
23 14 12 15 19 18 25 15 11 10 11 1 5 6 9 1 9 6 11 13 17 9 9 6 7
24 14 10 25 13 19 21 13 14 12 6 1 2 4 6 8 6 13 11 14 15 17 4 14 5
25 11 14 16 19 20 14 17 11 4 4 6 4 6 5 9 10 7 19 14 22 9 9 8 6
26 9 14 17 15 17 13 10 4 14 3 7 4 3 9 9 15 12 9 20 16 6 5 6 2
27 7 8 12 8 16 21 9 11 10 2 4 6 4 10 6 9 13 10 11 9 5 4 7 0
28 3 15 18 20 20 12 13 10 9 1 5 5 2 6 10 7 14 9 16 13 11 9 5 7
29 11 9 13 17 21 13 11 8 7 5 4 1 9 14 13 9 12 15 14 10 9 9 5 6
30 6 9 15 13 25 14 16 10 8 2 8 5 5 3 13 3 7 18 18 13 15 9 7 2
31 9 14 17 11 21 17 8 10 4 2 2 10 6 4 8 18 11 13 7 12 11 3 6 1
32 6 18 16 21 21 10 9 10 6 1 9 4 3 7 10 12 13 8 13 10 18 15 10 4
33 12 14 12 22 15 15 12 5 11 6 4 1 5 2 10 10 13 15 15 9 10 13 11 5
34 6 8 17 14 21 20 18 3 3 4 1 5 5 9 10 10 13 11 16 9 14 11 6 5
35 6 12 23 25 20 19 13 3 9 5 6 4 4 7 12 7 13 12 14 10 8 13 3 2
36 12 15 19 18 24 14 18 7 8 5 3 5 6 7 14 13 6 19 11 12 9 9 5 4
37 10 13 18 11 21 15 10 12 5 2 3 6 2 4 8 14 19 10 13 13 12 15 9 4
38 5 11 20 19 18 12 11 11 5 6 4 5 9 5 7 12 7 10 15 7 12 12 4 6
39 8 19 15 20 18 16 9 10 3 6 2 3 9 7 4 17 15 9 14 11 11 10 3 7
40 8 7 26 18 20 12 12 8 6 5 4 2 7 11 10 10 13 12 9 12 12 5 7 4
41 11 12 7 19 16 19 14 13 6 4 8 2 8 9 7 14 6 9 14 18 13 5 9 6
42 10 12 16 12 16 12 13 5 3 4 5 5 1 3 6 12 18 8 14 16 16 8 10 7
43 8 15 24 15 15 14 6 11 1 3 2 8 3 10 9 9 12 7 14 12 13 6 8 10
44 10 14 18 26 13 12 11 16 6 2 5 5 5 6 12 15 9 9 6 9 6 5 6 5
45 11 17 12 22 19 18 20 8 2 3 3 2 9 7 11 10 10 16 12 7 10 8 6 8
46 9 8 21 16 24 15 5 5 2 4 4 2 4 8 9 11 10 21 18 10 12 12 7 3
47 8 17 19 11 14 12 17 12 3 1 3 5 3 12 13 7 13 18 7 10 9 16 5 0
48 12 12 17 15 17 15 15 12 7 4 3 8 9 12 8 12 9 6 10 18 9 6 6 4
49 11 9 20 18 11 19 14 12 9 7 6 5 4 9 8 7 13 14 8 10 20 7 6 6
50 9 12 9 23 19 15 8 11 11 1 3 5 3 9 6 7 5 15 8 16 11 6 2 2
51 11 16 16 17 27 9 8 9 3 7 2 2 3 8 4 7 9 15 9 14 15 14 5 3
52 9 14 19 22 9 13 16 3 6 6 1 1 1 5 8 6 14 17 15 14 8 4 3 7
53 4 11 18 14 21 15 10 11 11 4 5 7 11 9 7 8 11 10 14 12 10 9 9 4
54 12 17 16 15 16 21 11 9 4 6 4 4 6 7 12 11 13 11 13 11 13 7 9 6
55 7 14 10 9 22 17 12 13 3 3 3 8 5 8 13 13 8 14 15 15 9 9 5 8
56 7 16 11 12 23 13 7 8 9 4 6 3 6 7 10 8 9 17 12 8 9 6 10 5
57 9 8 13 17 15 16 19 15 3 1 5 2 1 9 5 10 7 15 13 7 13 6 8 8
58 8 10 11 25 20 18 14 11 7 7 5 4 8 5 8 19 14 13 11 21 13 6 6 4
59 10 19 11 15 16 16 13 6 9 0 1 4 8 11 6 10 8 12 16 10 8 11 5 6
60 10 9 15 14 13 15 9 4 3 7 3 1 8 8 8 15 7 11 16 11 12 7 4 11
61 14 15 15 20 21 16 11 9 6 6 0 6 3 6 7 12 9 16 11 12 12 19 9 2
62 8 14 18 15 15 15 13 5 8 5 5 3 0 6 9 13 13 20 17 11 10 7 6 5
63 11 10 15 20 21 9 16 9 3 4 5 2 5 6 7 11 11 12 16 13 9 11 8 4
64 8 14 8 10 13 15 16 6 10 2 6 2 5 7 10 10 10 10 15 15 9 14 6 8
65 7 18 24 21 13 26 20 8 7 1 2 4 8 5 10 9 10 12 15 11 13 8 12 5
66 6 12 18 18 16 12 8 9 6 2 5 5 4 9 10 7 10 12 6 8 10 7 5 6
67 10 13 20 18 22 13 11 8 9 2 4 3 7 10 11 9 9 9 15 15 12 10 2 7
68 13 15 18 14 9 21 10 15 8 6 4 8 7 7 6 13 10 12 11 9 11 6 3 8
69 9 19 15 20 14 14 12 14 10 7 3 4 7 2 5 8 14 9 14 10 11 11 5 5
70 7 18 13 16 16 13 21 9 5 0 0 3 3 8 7 9 13 9 12 11 6 7 6 2
71 8 12 15 16 18 16 14 6 5 3 7 3 6 10 9 13 13 14 8 16 5 15 6 6
72 12 9 16 22 15 19 8 8 9 7 1 4 5 5 11 6 9 13 12 16 15 10 6 6
73 10 9 11 17 15 13 15 8 9 2 7 6 3 8 6 8 12 13 18 6 11 9 10 5
74 10 12 19 28 20 17 15 9 9 6 7 6 6 11 10 9 9 17 17 10 7 9 5 3
75 9 10 20 17 21 18 15 8 4 6 9 3 5 7 7 10 7 11 6 10 8 10 10 5
76 11 7 17 20 17 11 7 10 5 2 6 5 3 9 6 15 8 7 10 16 4 10 9 2
77 12 8 12 20 19 16 8 6 9 4 6 6 7 9 6 14 14 17 11 15 8 15 9 6
78 11 18 20 14 18 14 11 12 10 3 2 1 6 4 12 14 11 15 15 15 10 10 8 2
79 7 10 12 11 16 10 20 9 7 2 7 4 8 10 17 14 7 13 20 11 7 9 7 4
80 11 13 15 15 17 14 11 4 3 3 6 5 8 10 12 9 19 16 18 11 10 9 6 4
81 9 19 21 26 12 21 10 4 7 6 3 0 3 2 8 12 15 6 12 13 11 6 6 4
82 7 9 21 14 22 14 15 7 4 3 7 5 4 8 7 15 11 15 9 7 10 12 5 5
83 10 14 13 24 19 14 11 7 7 7 8 3 5 7 3 6 15 17 13 9 13 2 8 4
84 8 18 20 14 21 15 23 6 2 7 5 2 2 9 13 10 11 11 11 9 14 13 6 7
85 10 16 17 13 13 18 11 14 10 6 11 7 7 8 6 11 8 14 17 8 8 4 5 6
86 9 12 21 25 20 24 7 7 5 4 1 1 9 7 9 10 10 16 13 7 10 9 6 5
87 10 12 11 14 25 17 13 5 4 6 7 5 4 9 10 14 10 9 17 13 15 11 5 2
88 12 17 17 12 16 11 16 12 4 2 6 3 4 4 6 12 13 7 6 8 10 11 10 3
89 11 10 18 12 12 12 11 5 4 8 5 2 4 5 8 15 12 17 17 22 12 10 6 5
90 11 14 17 18 17 19 15 11 8 11 4 5 4 4 5 7 13 9 20 10 15 5 6 2
91 11 11 19 20 17 15 13 11 3 6 6 5 4 12 4 14 10 11 10 9 10 8 10 5
92 5 12 13 22 25 18 18 11 11 2 2 7 2 10 5 11 10 9 13 11 12 5 8 3
93 6 11 18 13 21 13 13 8 4 3 5 5 5 9 12 11 12 15 8 9 12 6 5 3
94 6 10 10 23 16 15 12 6 7 3 3 7 2 4 10 16 16 11 16 7 15 3 12 5
95 11 19 7 25 15 17 10 4 3 6 3 4 7 4 9 19 15 12 16 9 8 12 7 4
96 9 12 15 13 16 13 13 8 6 5 3 4 7 3 13 11 14 17 10 8 14 8 6 6
97 8 19 19 18 12 16 18 7 5 3 3 2 7 5 10 5 8 16 16 13 12 10 10 6
98 8 17 19 17 19 19 10 13 8 5 3 5 8 9 6 8 9 15 10 11 17 7 7 0
99 11 19 11 15 19 23 6 14 3 3 0 5 4 6 10 11 9 7 15 13 13 14 6 8
