 8.0 8.5 9.0 9.5 10.0 10.5 11.0 11.5 12.0 12.5 13.0 13.5 14.0 14.5 15.0 15.5 16.0 16.5 17.0 17.5 18.0 18.5 19.0 19.5
 8.5 9.0 9.5 10.0 10.5 11.0 11.5 12.0 12.5 13.0 13.5 14.0 14.5 15.0 15.5 16.0 16.5 17.0 17.5 18.0 18.5 19.0 19.5 20.0
                        
73 2 8 17 13 17 23 11 10 6 5 3 1 4 5 12 8 9 11 17 16 5 7 6 6
74 8 11 12 17 20 16 10 10 5 5 2 3 8 6 13 10 13 11 10 9 12 12 7 6
75 10 10 16 17 24 21 7 8 7 4 6 2 5 11 5 10 14 16 11 13 6 12 3 6
76 10 6 12 20 13 16 22 6 7 3 1 3 3 2 6 12 5 13 11 12 6 8 2 3
77 11 8 17 14 20 20 13 6 9 6 3 4 1 3 10 8 11 11 4 13 4 8 3 3
78 5 11 11 12 26 11 11 10 3 3 5 4 7 6 8 8 9 12 7 15 10 12 5 3
79 13 9 8 14 21 10 14 9 4 5 2 4 5 10 7 11 9 13 9 8 11 6 6 4
80 13 13 10 13 16 17 13 13 3 7 6 2 7 7 11 5 13 8 14 12 10 4 5 2
81 5 10 18 17 18 18 8 6 7 1 4 2 4 7 7 6 10 10 12 15 5 10 8 4
82 3 15 15 16 25 11 9 10 5 6 5 7 8 10 7 10 14 11 18 13 3 11 6 6
83 6 18 19 16 16 11 16 8 10 3 4 2 7 4 8 6 7 15 9 17 9 6 9 6
84 12 10 16 13 16 14 9 9 9 3 3 4 6 11 15 10 18 7 19 10 16 9 6 3
85 12 23 17 14 19 13 10 5 5 3 5 3 3 4 5 11 13 16 14 13 13 7 8 7
86 4 7 10 18 11 19 8 8 7 7 3 4 1 6 9 12 9 16 13 15 9 8 4 4
87 5 4 21 18 20 16 10 4 3 6 3 5 5 8 6 8 8 12 11 11 6 12 6 6
88 11 10 16 12 16 18 7 16 8 4 4 6 5 2 10 6 12 9 14 13 7 7 5 4
89 8 10 14 21 22 14 11 10 6 5 5 0 3 4 8 4 13 8 9 14 6 9 6 5
90 5 14 12 12 18 20 7 10 5 2 2 5 8 6 11 8 11 9 12 17 7 7 6 9
91 6 13 23 17 17 8 15 13 4 2 2 2 4 3 9 10 17 11 15 15 7 9 7 2
92 3 12 21 21 15 12 11 9 7 2 2 5 7 4 10 8 12 12 9 9 8 7 6 9
93 6 15 21 15 14 18 14 6 6 4 3 2 5 7 8 10 14 18 17 12 7 9 6 5
94 6 11 8 27 21 18 9 8 9 6 0 2 5 6 12 11 5 15 9 19 9 4 6 6
95 13 5 17 16 16 7 11 5 7 0 1 3 7 7 7 9 19 10 8 18 8 10 3 4
96 7 10 10 11 12 15 10 10 7 4 0 5 2 6 6 12 16 8 13 10 5 7 5 5
97 8 14 16 15 19 12 15 12 9 8 1 5 7 5 10 10 7 12 6 9 9 7 10 9
98 8 13 13 26 11 28 9 4 10 6 3 4 5 14 10 10 8 11 17 17 9 6 9 6
99 8 17 15 18 17 13 13 13 4 3 5 3 4 10 9 13 9 11 11 7 13 6 12 3
