 8.0 8.5 9.0 9.5 10.0 10.5 11.0 11.5 12.0 12.5 13.0 13.5 14.0 14.5 15.0 15.5 16.0 16.5 17.0 17.5 18.0 18.5 19.0 19.5
 8.5 9.0 9.5 10.0 10.5 11.0 11.5 12.0 12.5 13.0 13.5 14.0 14.5 15.0 15.5 16.0 16.5 17.0 17.5 18.0 18.5 19.0 19.5 20.0
                        
58 7 11 16 6 8 10 8 9 3 3 1 4 7 7 5 13 11 11 14 6 4 9 6 3
59 6 9 18 22 19 16 13 6 5 2 2 3 4 6 6 12 9 12 7 12 9 5 7 2
60 5 13 7 16 16 16 7 9 4 6 6 3 4 3 2 9 10 8 11 8 10 8 7 2
61 6 17 12 16 13 7 17 9 5 0 7 0 3 8 9 9 16 12 11 8 11 7 10 1
62 11 11 21 17 14 12 7 8 2 2 3 2 2 11 3 6 9 16 17 8 10 7 8 6
63 10 11 7 23 21 11 17 7 8 4 0 4 7 10 9 11 10 12 7 11 15 8 2 3
64 7 6 12 20 19 12 14 5 3 11 1 3 6 3 11 5 7 8 15 12 10 9 4 6
65 5 13 15 18 24 21 10 5 6 4 4 6 5 8 4 9 14 14 8 12 7 11 7 3
66 9 10 15 14 18 15 13 7 6 3 2 0 3 7 5 9 14 7 15 9 6 9 5 6
67 4 13 15 16 10 7 10 6 5 4 3 1 8 8 12 9 16 7 10 10 5 9 5 5
68 8 6 11 14 17 19 8 5 6 3 3 5 7 9 4 13 7 14 11 5 10 9 5 2
69 6 15 11 11 16 17 19 13 7 5 5 1 3 7 6 8 12 10 6 13 10 7 4 1
70 6 9 17 16 24 7 10 6 5 3 2 1 5 6 6 9 8 10 11 10 8 8 3 2
71 6 18 17 15 16 13 16 4 4 9 3 1 3 4 10 13 8 20 24 12 9 12 9 3
72 10 17 11 11 17 15 14 10 1 2 2 1 0 5 9 11 15 10 15 13 5 4 9 10
73 11 7 15 16 14 13 11 5 6 2 1 4 3 2 10 9 17 17 12 8 7 7 10 2
74 4 5 17 15 17 13 8 7 5 4 3 2 7 5 8 6 10 10 16 14 10 11 8 4
75 13 4 9 10 18 20 15 10 4 4 3 3 6 4 5 7 10 11 8 16 10 7 7 6
76 3 9 13 18 12 16 8 6 5 3 0 3 7 3 9 11 9 11 13 11 9 13 3 3
77 7 15 8 14 13 16 13 14 4 7 2 2 3 7 10 6 10 10 11 7 12 8 7 6
78 4 18 23 19 17 17 16 6 5 4 5 4 5 4 6 14 7 14 11 14 10 8 5 7
79 4 6 10 10 14 19 14 9 4 4 4 3 4 7 6 6 8 9 13 15 7 7 6 10
80 9 9 13 13 11 8 19 10 5 7 6 2 5 4 7 9 10 8 4 10 9 11 1 1
81 11 10 10 14 10 13 7 4 6 5 3 2 7 5 5 6 8 12 6 13 13 2 3 6
82 9 5 7 16 15 13 10 10 6 8 1 2 2 5 9 8 10 15 21 17 3 10 6 6
83 9 9 9 16 13 16 12 8 6 2 0 1 3 7 5 7 13 12 12 13 6 6 9 10
84 8 9 13 12 16 15 13 9 8 3 1 3 1 3 8 6 3 12 14 12 14 9 7 2
85 6 7 12 13 16 15 3 9 4 4 3 2 4 10 5 6 7 15 15 13 7 11 4 2
86 7 9 16 16 13 19 7 7 3 3 3 2 3 8 10 12 15 12 17 8 7 11 9 3
87 12 10 13 12 14 19 9 9 3 3 1 3 2 6 7 14 13 5 10 4 11 8 7 3
88 10 10 11 22 12 13 12 6 5 5 1 3 7 6 7 14 18 10 14 7 17 3 9 2
89 7 15 15 10 14 10 7 7 4 6 1 4 6 6 1 6 6 10 7 9 9 9 6 4
90 13 7 14 16 18 19 18 5 5 2 2 2 2 5 3 8 7 8 10 17 15 11 6 2
91 4 10 10 16 14 13 6 8 8 2 3 4 4 3 7 9 13 15 13 13 6 6 13 5
92 6 11 17 18 7 16 13 7 5 3 4 1 2 7 7 4 9 16 10 12 9 8 7 3
93 5 14 14 17 17 11 14 8 8 6 6 2 5 7 10 14 12 11 14 9 4 7 5 4
94 6 9 12 18 22 19 9 12 3 6 2 3 6 4 5 12 14 9 10 14 9 7 12 5
95 13 10 13 18 16 12 8 10 5 2 4 2 2 9 3 6 8 10 14 7 7 7 10 5
96 6 12 15 11 15 14 11 10 3 6 3 2 4 0 13 10 13 10 8 8 10 5 7 1
97 9 18 17 7 14 13 12 8 3 4 2 3 3 3 6 6 10 10 9 11 10 12 3 4
98 10 18 12 12 7 7 16 6 0 3 4 4 4 4 9 11 13 15 12 10 9 6 11 2
99 7 7 12 14 19 21 11 8 7 4 6 0 1 7 7 10 10 14 9 14 7 3 9 5
